ISO3,Name,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012
MNE,Montenegro,0.459869848,0.459869848,0.459869848,0.459869848,0.459869848,0.459869848,0.459869848,0.456369181,0.460829372,0.474931522,0.508921952,0.528639328,0.568288322,0.60566389,0.695977003,0.713815136,0.705980613,0.681480613
MAR,Morocco,0.30665541,0.307462741,0.308416766,0.297228201,0.297699262,0.306580104,0.320750422,0.323768545,0.329852075,0.346749941,0.341494912,0.35767693,0.378878868,0.395483115,0.399163351,0.429216831,0.428318741,0.432485407
MOZ,Mozambique,0.171191929,0.171283024,0.171831231,0.172396539,0.174979635,0.177970277,0.183236963,0.188455589,0.188534821,0.19377625,0.201191435,0.211312107,0.220631193,0.24796659,0.263120184,0.280514155,0.275981713,0.272981713
MMR,Myanmar,0.127348217,0.130456424,0.135024901,0.139588166,0.150743608,0.161895328,0.159371372,0.148442842,0.147759514,0.14369376,0.144818911,0.156000117,0.157686435,0.162926059,0.165066126,0.167633323,0.177964568,0.177964568
NAM,Namibia,0.357417724,0.353482395,0.349816044,0.355882296,0.357939738,0.364007577,0.369666098,0.369720902,0.376864479,0.366824011,0.377697695,0.402500163,0.423003952,0.463731158,0.471165812,0.489749539,0.488405795,0.474572462
NRU,Nauru,,,,,,,,,,,,,,,,,,
NPL,Nepal,0.253901043,0.256053043,0.255924774,0.255796507,0.249660993,0.24351759,0.238029237,0.2339321,0.227916142,0.222376378,0.223796244,0.24329237,0.255589658,0.257968076,0.250188222,0.264402116,0.267944165,0.266110831
NLD,Netherlands,0.60496483,0.614837603,0.62492995,0.651696267,0.700867932,0.759168783,0.783555753,0.784857722,0.799706922,0.824379006,0.833983909,0.839730105,0.849167631,0.848301209,0.85082465,0.864727484,0.866413034,0.864079701
NZL,New Zealand,0.736381913,0.747224775,0.772734672,0.775956661,0.815846987,0.825303941,0.863027245,0.872588095,0.889742729,0.914027055,0.935995749,0.939949277,0.940168571,0.940495298,0.943229494,0.939635384,0.943822872,0.943156206
NIC,Nicaragua,0.300374493,0.301811504,0.299492258,0.303144649,0.303754112,0.305069843,0.321404285,0.331970417,0.350132624,0.347927249,0.374294838,0.384793658,0.405212116,0.418445589,0.417374733,0.427256866,0.431185281,0.429185281
NER,Niger,0.178306378,0.178306378,0.187018697,0.195751855,0.189428907,0.183088381,0.188217154,0.194221426,0.202204972,0.198686624,0.197846766,0.20710535,0.209642596,0.213254541,0.235632366,0.248466297,0.254268133,0.251768133
NGA,Nigeria,0.232982067,0.232983206,0.232708682,0.232440383,0.238017475,0.247791347,0.239822934,0.233358541,0.237001334,0.251966315,0.271597587,0.32707395,0.33732027,0.362818662,0.367595875,0.377495143,0.368698697,0.346365364
NOR,Norway,0.674631934,0.704883554,0.740951269,0.76572818,0.801550299,0.832704008,0.851271268,0.859453508,0.872877671,0.881347831,0.878145566,0.880084706,0.878104737,0.879469047,0.871754995,0.871308546,0.869938724,0.867272058
OMN,Oman,0.365751419,0.36490378,0.368443366,0.375114814,0.385552388,0.397424664,0.416132948,0.432834998,0.444289603,0.470618975,0.508578884,0.553279993,0.592346992,0.602095526,0.635142289,0.642741233,0.653456003,0.646456003
PAK,Pakistan,0.234003047,0.234039851,0.230875852,0.227699248,0.221684679,0.215629947,0.222538629,0.230067381,0.232617001,0.231917306,0.242807265,0.269464105,0.297518975,0.315954045,0.324710145,0.336683136,0.331809652,0.331976319
PLW,Palau,0.521876902,0.521876902,0.526733959,0.531591021,0.529997671,0.528404316,0.507136598,0.511225915,0.525498213,0.525677907,0.544940644,0.587734251,0.607252864,0.606280594,0.62083766,0.63323786,0.641161188,0.641161188
PAN,Panama,0.362365645,0.370318038,0.392990668,0.418612215,0.437408165,0.463182462,0.467137164,0.470373876,0.496246116,0.524407732,0.53949706,0.563510116,0.606427787,0.605192542,0.604898484,0.611543104,0.615377601,0.613044268
PNG,Papua New Guinea,0.268197198,0.269920898,0.267494561,0.265069889,0.258234722,0.251432601,0.246628152,0.241891074,0.226897021,0.248691768,0.239849408,0.250669843,0.260528305,0.270314169,0.291642674,0.285618059,0.294871337,0.293871337
PRY,Paraguay,0.204159825,0.204890587,0.204325928,0.207147292,0.21969893,0.24518341,0.261507192,0.313731004,0.315023197,0.318468204,0.326095453,0.373705751,0.421295674,0.473715794,0.484567618,0.480883945,0.485638635,0.482971968
PER,Peru,0.330496067,0.324633392,0.325653017,0.340087922,0.346300925,0.352389056,0.365560012,0.374363151,0.376683795,0.396584228,0.393623408,0.420794012,0.470431986,0.518335984,0.586468885,0.610214693,0.611890943,0.609557609
PHL,Philippines,0.393320041,0.3945068,0.392334144,0.390134028,0.383736667,0.381202198,0.398551385,0.405185806,0.408864136,0.424624977,0.437370518,0.450646134,0.475576365,0.49176195,0.502889197,0.509810231,0.511794033,0.510627366
POL,Poland,0.460430786,0.481457235,0.509964308,0.516027439,0.55054025,0.583485708,0.623457684,0.655742714,0.671913304,0.698658462,0.742685059,0.771862221,0.779186579,0.797414486,0.810968848,0.814446454,0.817695026,0.820361693
PRT,Portugal,0.496489998,0.513460777,0.539608085,0.578876139,0.611641839,0.65936829,0.699819621,0.726711786,0.747416582,0.749632524,0.747254089,0.731770188,0.745658695,0.759514375,0.76019594,0.771755577,0.76691609,0.76441609
QAT,Qatar,0.387062453,0.405118281,0.423511667,0.437563602,0.449453031,0.452913001,0.454027313,0.465261772,0.479724108,0.505389606,0.561988986,0.573433323,0.539868524,0.5483708,0.558612531,0.550121969,0.553563944,0.546063944
ROU,Romania,0.282819613,0.269460772,0.298013471,0.281247753,0.306284818,0.338265105,0.389674236,0.43482903,0.497203397,0.567314381,0.642427688,0.720902714,0.7928115,0.837099071,0.856472643,0.822255929,0.826755929,0.829005929
RUS,Russian Federation,0.414929332,0.422589003,0.426953521,0.434368114,0.446512163,0.462372323,0.504575894,0.551117989,0.569422869,0.640257424,0.6979334,0.704599136,0.703961557,0.702292809,0.71424255,0.717601976,0.720518614,0.702351947
RWA,Rwanda,0.152106904,0.152106904,0.158391467,0.164809372,0.17148324,0.180628663,0.196572571,0.212105918,0.218637795,0.225253168,0.222402456,0.243329617,0.256718904,0.277936861,0.348869309,0.383815798,0.391931968,0.373431968
KNA,Saint Kitts and Nevis,0.367500766,0.367500766,0.351595576,0.337521694,0.357154516,0.377883496,0.374220612,0.380125616,0.454366095,0.494248153,0.566985387,0.573224944,0.571242088,0.565264541,0.564434043,0.561038095,0.560280443,0.560280443
LCA,Saint Lucia,0.452892712,0.453382335,0.437011396,0.420759496,0.432777847,0.444537338,0.43450701,0.43776745,0.525960699,0.530112594,0.537922715,0.52492386,0.56179519,0.597504486,0.606218213,0.581229791,0.593846132,0.582012799
VCT,Saint Vincent and the Grenadines,0.523980082,0.524147382,0.505077379,0.486877707,0.511589269,0.536996774,0.552929885,0.562036196,0.664496785,0.702173699,0.705197153,0.756118123,0.765041848,0.786497512,0.782260562,0.778223627,0.780268235,0.780018235
WSM,Samoa,0.407008789,0.407008789,0.400130778,0.393180369,0.41016049,0.393736352,0.399620167,0.405541734,0.411885948,0.408988647,0.432722867,0.446092834,0.484689261,0.51531547,0.533489073,0.549312763,0.549034612,0.545867945
SMR,San Marino,0.652531633,0.65183694,0.657164054,0.684119985,0.720582723,0.758320575,0.766041367,0.769274457,0.764802905,0.763512704,0.757294173,0.774972773,0.768709684,0.814734761,0.818195794,0.811378986,0.808030329,0.808030329
STP,Sao Tome and Principe,0.271640128,0.271640128,0.257904095,0.244168062,0.252438033,0.260708004,0.244929682,0.231666891,0.236697358,0.249530667,0.240207774,0.250842343,0.27224473,0.292522219,0.290343702,0.333271394,0.33157306,0.31907306
SAU,Saudi Arabia,0.410668001,0.416313084,0.412212797,0.413341379,0.42322718,0.425931803,0.447349086,0.47118363,0.512122444,0.52618823,0.563822069,0.60479152,0.616268427,0.616988086,0.611429867,0.648139264,0.652488908,0.649322241
SEN,Senegal,0.240358179,0.240385913,0.247200978,0.254318088,0.257000657,0.263779051,0.267720177,0.275307401,0.273332976,0.28327213,0.29695917,0.300577167,0.313488378,0.342750206,0.356861022,0.373079392,0.370968161,0.367301494
SRB,Serbia,0.547372612,0.547372612,0.545415692,0.543458764,0.542706812,0.541954857,0.552519374,0.563083899,0.565284128,0.579274755,0.590047259,0.640170987,0.644886043,0.646221614,0.66257534,0.658927467,0.665663748,0.668497081
SYC,Seychelles,0.324518788,0.326923384,0.320407513,0.317845432,0.346989901,0.372429375,0.390244398,0.398968551,0.393483715,0.407471699,0.407213101,0.428686558,0.448677629,0.455457462,0.449140328,0.443900961,0.441365068,0.450531735
SLE,Sierra Leone,0.129890593,0.129890593,0.139663943,0.149437287,0.140182917,0.131462241,0.13903486,0.145104864,0.154548562,0.162444436,0.166433437,0.182726969,0.19062468,0.201326963,0.218020363,0.242040506,0.252746246,0.226579579
SGP,Singapore,0.647338773,0.655838271,0.686201298,0.702415722,0.738307489,0.812236427,0.831864892,0.859693197,0.898334531,0.918715823,0.921906465,0.907776518,0.910360235,0.911021777,0.908917942,0.91425066,0.899740966,0.897990966
SVK,Slovakia,0.392566837,0.400605461,0.415637621,0.437089442,0.455741309,0.491263801,0.528440854,0.562714801,0.602674023,0.644437441,0.675859857,0.70524389,0.7260009,0.745440409,0.736290488,0.740704228,0.734370066,0.757870066
SVN,Slovenia,0.447625881,0.462474382,0.489054863,0.545779862,0.616075014,0.678111872,0.725692634,0.770081668,0.788630187,0.795253688,0.789127451,0.793074865,0.795832463,0.803136871,0.811541564,0.804146264,0.808481243,0.805481243
SLB,Solomon Islands,0.518106803,0.518183058,0.487076892,0.455759336,0.409560986,0.363121744,0.332187766,0.301399814,0.301669485,0.343052465,0.352654063,0.370660287,0.366258519,0.385491066,0.363174349,0.361733713,0.375243727,0.370993727
SOM,Somalia,,,,,,,,,,,,,,,,,,
ZAF,South Africa,0.399406804,0.402225966,0.41651868,0.434629363,0.443350937,0.459692749,0.47098154,0.485064666,0.502702483,0.529735232,0.604820225,0.649869097,0.647433556,0.644072022,0.656399745,0.651924961,0.653275151,0.649025151
ESP,Spain,0.565264659,0.584984633,0.602588146,0.620699925,0.674040648,0.732059446,0.75906627,0.774992884,0.801195834,0.803408955,0.806975624,0.809579705,0.818181307,0.822360823,0.822434048,0.833644689,0.833252158,0.837418825
LKA,Sri Lanka,0.364909763,0.365105648,0.362516522,0.360078374,0.363852371,0.368511365,0.375970236,0.383624865,0.382509429,0.387439618,0.395610118,0.418285382,0.441277786,0.458649317,0.499055805,0.491756215,0.492885404,0.490718738
SDN,Sudan,0.186634522,0.186647694,0.190028128,0.193426324,0.200666391,0.20451532,0.2125578,0.220612439,0.202238437,0.210869351,0.206885603,0.239346509,0.250074835,0.264424011,0.28768918,0.291780964,0.295793999,0.295793999
SUR,Suriname,0.343241433,0.343537243,0.34746269,0.352983267,0.359512225,0.37069603,0.385988858,0.391298462,0.419394929,0.427688383,0.436388553,0.466203382,0.484681493,0.513407511,0.520774484,0.521127906,0.520767077,0.51460041
SWZ,Swaziland,0.276236494,0.276236494,0.271838221,0.268303286,0.265018252,0.264170906,0.267442031,0.271035726,0.269200709,0.278950932,0.284541446,0.304042875,0.325016892,0.359941231,0.381813228,0.404901098,0.413486304,0.41265297
SWE,Sweden,0.637024681,0.664095787,0.696141098,0.727193856,0.803904024,0.846770839,0.878704187,0.895957877,0.901560031,0.901767327,0.893542139,0.898077447,0.900721147,0.887423928,0.888309741,0.886487032,0.88744206,0.885775394
CHE,Switzerland,0.58318965,0.593828114,0.612047761,0.637296643,0.67986446,0.723322082,0.747717007,0.763293307,0.78803532,0.796535764,0.805817384,0.803087654,0.815437302,0.82237089,0.832725631,0.859534608,0.858338244,0.858338244
SYR,Syrian Arab Republic,0.317704056,0.317704056,0.318791595,0.319879136,0.319228614,0.31883043,0.319059286,0.319500805,0.331255864,0.342958087,0.328955398,0.323582009,0.340669734,0.358311695,0.405925723,0.406988638,0.383424834,0.3815915
TJK,Tajikistan,0.251518785,0.247664138,0.246442949,0.245217941,0.24758762,0.258048623,0.264702016,0.275834035,0.294097399,0.296679949,0.312026211,0.364635849,0.361595494,0.400357635,0.423544303,0.456693042,0.452034605,0.449867939
TZA,"Tanzania, United Republic of",0.231909583,0.232228165,0.231546112,0.230068826,0.227320747,0.22457527,0.225475114,0.227626838,0.238342657,0.237825781,0.250183284,0.24957159,0.26879386,0.292452901,0.31387899,0.325972687,0.326305898,0.326305898
THA,Thailand,0.430197844,0.435101241,0.446069505,0.462357109,0.492541792,0.506382612,0.5327156,0.537951346,0.559801434,0.577145491,0.596487065,0.614192182,0.659859796,0.670883187,0.658374527,0.666616602,0.676063857,0.665897191
TLS,Timor-Leste,0.232183594,0.232183594,0.232183594,0.232183594,0.232183594,0.232183594,0.232183594,0.232183594,0.240445346,0.250060128,0.260078741,0.272380438,0.287991568,0.307929802,0.371651299,0.45871159,0.45521159,0.47046159
TGO,Togo,0.20829331,0.208382834,0.209678939,0.211028631,0.213967848,0.217793502,0.21775071,0.218551567,0.209646132,0.203644391,0.212739857,0.229750614,0.254245469,0.272373824,0.28737957,0.298345639,0.310708923,0.309042256
TON,Tonga,0.401872723,0.401874832,0.380632883,0.35976026,0.363387132,0.372694308,0.367768771,0.378562345,0.373884248,0.398116789,0.453933724,0.456900307,0.478680632,0.461454166,0.446125875,0.453170689,0.451674023,0.438840689
TTO,Trinidad and Tobago,0.35749146,0.357950273,0.35935486,0.360975607,0.36039204,0.374976218,0.390333306,0.401781195,0.400144965,0.443485842,0.477931633,0.500565536,0.505350179,0.500720933,0.502948079,0.501917585,0.50313933,0.50213933
TUN,Tunisia,0.31674189,0.321300522,0.326593574,0.335517169,0.344491421,0.355205906,0.375851347,0.390329203,0.428842502,0.489751452,0.527954868,0.568965163,0.575742001,0.591910919,0.622148669,0.620844936,0.626794593,0.620127927
TUR,Turkey,0.319763856,0.329114632,0.341070911,0.343978007,0.361896753,0.394272283,0.402976892,0.416598371,0.45801848,0.479979213,0.512868702,0.544791914,0.577395248,0.593052986,0.621270445,0.660842994,0.659608796,0.664775462
TKM,Turkmenistan,0.188879763,0.188879763,0.191322411,0.193634345,0.198822976,0.204164588,0.199228168,0.194250533,0.186356097,0.169326768,0.173302103,0.17919237,0.195992162,0.247874889,0.301219332,0.356201694,0.359930193,0.359930193
TUV,Tuvalu,,,,,,,,,,,,,,,,,,
UGA,Uganda,0.27855208,0.279423093,0.279497334,0.279766148,0.27501118,0.273415202,0.280288306,0.288863115,0.299901659,0.295406365,0.300998377,0.318519096,0.329409994,0.355513597,0.358312925,0.388622901,0.401276455,0.401276455
UKR,Ukraine,0.398522537,0.400207971,0.401988971,0.403886593,0.412551079,0.421224412,0.450517647,0.48607607,0.517041822,0.571622493,0.647423919,0.696982655,0.702273816,0.704504378,0.709234523,0.693808928,0.694974186,0.692807519
ARE,United Arab Emirates,0.519521421,0.526031093,0.539456813,0.558561326,0.588120844,0.638578857,0.675588433,0.713801676,0.735702954,0.735103703,0.734001213,0.722579606,0.721034242,0.738998751,0.74390911,0.718127385,0.743367485,0.740367485
GBR,United Kingdom,0.651018305,0.664256913,0.689532649,0.724471348,0.782147468,0.822401001,0.833992698,0.857599608,0.869768455,0.854183441,0.851076842,0.863008513,0.85767005,0.847096914,0.849092749,0.854448189,0.848448149,0.848614816
USA,United States,0.779244127,0.786023382,0.796740406,0.809059694,0.819105617,0.827114549,0.841049775,0.849856872,0.864612231,0.871329309,0.892397806,0.906246997,0.918511203,0.926534558,0.92687621,0.932512575,0.932963766,0.932463766
URY,Uruguay,0.464451131,0.466657329,0.482100851,0.499316496,0.505934063,0.51512434,0.538643112,0.548572724,0.556771982,0.556705408,0.603103723,0.670599834,0.795450731,0.800395157,0.808689489,0.807317561,0.804978839,0.799478839
UZB,Uzbekistan,0.267055858,0.267101362,0.265766165,0.26444368,0.265829926,0.267517477,0.259298458,0.251614122,0.262265158,0.265312615,0.234137628,0.250158638,0.287977999,0.332710399,0.340705678,0.35815886,0.353748644,0.355248644
VUT,Vanuatu,0.257473709,0.257506555,0.248896672,0.240243463,0.264572565,0.288608678,0.280798114,0.282386692,0.269841547,0.285979,0.321481265,0.323615089,0.3359819,0.337370423,0.408062387,0.455019859,0.455413793,0.46708046
VEN,"Venezuela, Bolivarian Republic of",0.30058511,0.301979979,0.307571207,0.31655415,0.327488336,0.337079797,0.35838538,0.372419632,0.374307525,0.397479045,0.472632163,0.557506378,0.610390966,0.611309441,0.620870026,0.61733595,0.617997139,0.615497139
VNM,Viet Nam,0.260423164,0.266790772,0.282726854,0.298562912,0.303783592,0.299074614,0.292413777,0.28697958,0.295057028,0.314278707,0.36002964,0.365713656,0.429926308,0.506738541,0.511423009,0.519544299,0.530631065,0.527631065
YEM,Yemen,0.227633442,0.227636434,0.228207331,0.242223981,0.252718057,0.249218194,0.245969834,0.244844344,0.264057249,0.270008368,0.274974198,0.29291305,0.314453308,0.328241146,0.317809717,0.31427662,0.312710505,0.309377171
ZMB,Zambia,0.222571992,0.222594872,0.226554349,0.23054788,0.2304699,0.231771556,0.236859153,0.24185427,0.238538024,0.238636533,0.250432695,0.256376038,0.256828956,0.286788721,0.306627304,0.318654415,0.310225696,0.322392362
ZWE,Zimbabwe,0.212793504,0.212793504,0.216540046,0.220397836,0.201989429,0.182617323,0.174658093,0.166370931,0.160703793,0.156486222,0.15742151,0.164028804,0.183552493,0.189669107,0.214405749,0.251532876,0.241029266,0.228195933
